3280,4869,Sodium+L-argininium(1+)+L-phenylalanine = > Sodium+L-argininium(1+)+L-phenylalanine
3281,5338,Bicarbonate+histamium+glutathionyl-leuc4 <  = > Bicarbonate+histamium+glutathionyl-leuc4
3282,2421,L-Carnitine+linoleic coenzyme A = > Coenzyme A+Linoleyl carnitine
3283,3289,"keratan sulfate II biosynthesis, precursor 10+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+adenosine 3',5'-bismonophosphate(4-)+keratan sulfate II (core 2-linked)"
3284,2164,"GTP = > 3',5'-cyclic GMP(1-)+Diphosphate"
3285,4413,formaldehyde+Reduced glutathione <  = > S-(hydroxymethyl)glutathione(1-)
3286,4609,L-proline+L-homoserine <  = > L-homoserine+L-proline
3287,4035,"Water+Nicotinamide adenine dinucleotide+3alpha,7alpha-dihydroxy-5beta-cholestan-26-al <  = > 2proton+Nicotinamide adenine dinucleotide - reduced+3alpha,7alpha-Dihydroxy-5beta-cholestanate"
3288,6258,"carbon dioxide+3lanosterol <  = > 2Water+34,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol+4one carbon unit"
3289,5186,Bicarbonate+S-glutathionyl-ethacrynic-acid+prostaglandin C1(1-) <  = > Bicarbonate+S-glutathionyl-ethacrynic-acid+prostaglandin C1(1-)
3290,2971,2O2+arachidonate+proton+Nicotinamide adenine dinucleotide phosphate - reduced = > Water+Nicotinamide adenine dinucleotide phosphate+prostaglandin H2(1-)
3291,3206,D-ribose <  = > D-ribose
3292,6781,N-acylsphingosine <  = > 
3293,"2385 , 2386",leukotriene A4(1-) <  = > leukotriene A4(1-)
3294,3693,proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+vitamin D2 = > Water+Nicotinamide adenine dinucleotide phosphate+25-Hydroxyvitamin D2
3295,"650 , 651",N-acylsphingosine <  = > N-acylsphingosine
3296,6850,butyryl carnitine = > butyryl carnitine
3297,382,proton+Nicotinamide adenine dinucleotide phosphate - reduced+methylglyoxal = > Nicotinamide adenine dinucleotide phosphate+hydroxyacetone
3298,211,Water+acetylcholine = > proton+acetate+Choline
3299,4313,cholesterol+Palmitoyl-CoA (n-C16:0CoA) = > Coenzyme A+Cholesterol-ester-palm
3300,6799,20.650823Water+20.704451ATP+0.385872L-glutamate(1-)+0.352607L-aspartate(1-)+0.036117GTP+0.279425L-asparagine+0.505626L-alanine+0.046571L-cysteine+0.325996L-glutamine+0.538891Glycine+0.392525L-serine+0.312690L-threonine+0.592114L-lysinium(1+)+0.359260L-argininium(1+)+0.153018L-methionine+0.0233151-phosphatidyl-1D-myo-inositol(1-)+0.039036CTP+0.154463Phosphatidylcholine+0.055374phosphatidylethanolamine+0.020401cholesterol+0.002914phosphatidylglycerol(1-)+0.011658cardiolipin+0.053446UTP+0.009898dGTP+0.009442dCTP+0.013183dATP+0.013091dTTP+0.275194D-Glucose 6-phosphate+0.126406L-histidine+0.159671L-tyrosine+0.286078L-isoleucine+0.545544L-leucine+0.013306L-tryptophan+0.259466L-phenylalanine+0.412484L-proline+0.005829phosphatidylserine+0.017486sphingomyelin betaine+0.352607L-valine = > 20.650823ADP+20.650823proton+20.650823hydrogenphosphate
3301,5436,Water+spermine(4+)+O2 = > Ammonium+Hydrogen peroxide+spermine monoaldehyde
3302,821,UTP+dCMP <  = > UDP+dCDP
3303,6914,tiglyl carnitine <  = > 
3304,"2808 , 2809 , 2810 , 2811",superoxide <  = > superoxide
3305,"4696 , 4736",Sodium+L-cysteine+L-tryptophan = > Sodium+L-cysteine+L-tryptophan
3306,6257,"carbon dioxide+324,25-Dihydrolanosterol <  = > 2Water+34,4-dimethylcholesta-8(9),14-dien-3beta-ol+4one carbon unit"
3307,2447,Phosphatidylcholine+9-cis-retinol = > lysophosphatidylcholine+fatty acid 9-cis-retinol
3308,3064,"proton+Nicotinamide adenine dinucleotide - reduced+(R)-lactaldehyde = > Nicotinamide adenine dinucleotide+(R)-propane-1,2-diol"
3309,6728,prostaglandin-a2 <  = > 
3310,472,"2proton+2Nicotinamide adenine dinucleotide phosphate - reduced+3Flavin adenine dinucleotide reduced+tetracosapentaenoyl coenzyme A, n-3 = > 2Nicotinamide adenine dinucleotide phosphate+3Flavin adenine dinucleotide oxidized+1.5R group 5 Coenzyme A"
3311,5706,"9-cis-retinoate <  = > 9,13-cis-retinoate"
3312,4339,arachidonoyl-CoA(4-)+Glycerol 3-phosphate = > Coenzyme A+1-Acylglycerol-3P-arach
3313,5146,Bicarbonate+bis(beta-glucosyluronate)bilirubin+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+bis(beta-glucosyluronate)bilirubin+S-glutathionyl-2-4-dinitrobenzene
3314,51,"Water+Nicotinamide adenine dinucleotide+3,4-Dihydroxyphenylacetaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+(3,4-dihydroxyphenyl)acetate"
3315,1522,9-cis-retinol <  = > 
3316,2827,acetoacetate+Succinyl-CoA <  = > Acetoacetyl-CoA+Succinate
3317,6428,"Water+6(R)-hydroxy-tetradeca-2E,8Z-dienoate <  = > 3(S),6(R)-dihydroxy-tetradec-8Z-enoate"
3318,223,Water+N-acetyl-D-mannosamine 6-phosphate(2-)+Phosphoenolpyruvate = > hydrogenphosphate+N-Acetylneuraminate 9-phosphate
3319,6426,Coenzyme A+3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate <  = > Acetyl-CoA+4(R)-hydroxy-dodec-6Z-enoate
3320,65,Water+crotonoyl-CoA(4-) <  = > (R)-3-hydroxybutanoyl-CoA(4-)
3321,"6476 , 6477 , 6478","Water+3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA <  = > proton+Coenzyme A+3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate"
3322,4280,3240Water+3240ATP+56L-glutamate(1-)+36L-aspartate(1-)+40L-asparagine+37L-alanine+48L-cysteine+31L-glutamine+62Glycine+56L-serine+61L-threonine+49L-lysinium(1+)+42L-argininium(1+)+11L-methionine+24L-histidine+30L-tyrosine+22L-isoleucine+48L-leucine+19L-tryptophan+21L-phenylalanine+69L-proline+48L-valine = > 2430ADP+2430hydrogenphosphate+810AMP+810Diphosphate+Plasminogen
3323,2490,Maltose <  = > Maltose
3324,1373,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 <  = > 
3325,7102,hexadecanedioylcoa <  = > hexadecanedioylcoa
3326,"2341 , 7365",Isopentenyl diphosphate <  = > Dimethylallyl diphosphate
3327,3751,Isomaltose <  = > 
3328,"174 , 4004",Coenzyme A+3-Oxotetradecanoyl-CoA = > Acetyl-CoA+Dodecanoyl-CoA (n-C12:0CoA)
3329,1807,L-fucose = > L-fucose
3330,6718,S-glutathionyl-ethacrynic-acid <  = > 
3331,4945,L-asparagine+L-argininium(1+) = > L-asparagine+L-argininium(1+)
3332,"3501 , 3506",tetracosapentaenoyl carnitine = > tetracosapentaenoyl carnitine
3333,6736,prostaglandin-f1alpha <  = > 
3334,5128,Bicarbonate+S-glutathionyl-2-4-dinitrobenzene+reverse-triiodthyronine <  = > Bicarbonate+S-glutathionyl-2-4-dinitrobenzene+reverse-triiodthyronine
3335,"6330 , 6331","UDP-D-glucuronate+12,13-hydroxyoctadec-9(Z)-enoate = > proton+UDP+12-hydroxy-13-O-D-glucuronoside-octadec-9Z-enoate"
3336,4560,L-methionine+L-proline <  = > L-methionine+L-proline
3337,484,L-ascorbate <  = > L-ascorbate
3338,5294,proton+2-Oxoglutarate+cis-aconitate(3-) = > proton+2-Oxoglutarate+cis-aconitate(3-)
3339,1893,"Water+keratan sulfate I, degradation product 29 = > D-Galactose+keratan sulfate I, degradation product 30"
3340,5239,Bicarbonate+Reduced glutathione+prostaglandin-c2 <  = > Bicarbonate+Reduced glutathione+prostaglandin-c2
3341,984,demethylated antipyrine <  = > demethylated antipyrine
3342,3752,hydrosulfide <  = > 
3343,5036,butyrate+Formate <  = > butyrate+Formate
3344,1095,"0.1Dolichyl phosphate D-mannose, human uterine homolog+0.1(alpha-D-Mannosyl)7-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog = > proton+0.1dolichyl phosphate(2-)+0.1(alpha-D-Mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog"
3345,"2670 , 2671",Water+Nicotinamide adenine dinucleotide = > proton+ADPribose+Nicotinamide
3346,389,Water+proton+Nicotinamide adenine dinucleotide phosphate - reduced+2-aminomuconate(2-) = > Ammonium+Nicotinamide adenine dinucleotide phosphate+2-oxoadipate(2-)
3347,1113,"3-Phospho-D-glyceroyl phosphate <  = > proton+2,3-bisphosphonato-D-glycerate(5-)"
3348,5974,5proton+5superoxide+3docosahexaenoate <  = > 4Water+311-peroxy-docosahexaenoate
3349,7314,gums <  = > 
3350,"5446 , 5447 , 5448 , 5449",proton+Hydrogen peroxide+thiocyanate <  = > Water+hypothiocyanite
3351,1386,GD1c <  = > 
3352,2021,"Water+chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3 = > D-glucuronate+chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4"
3353,"4058 , 4059",Water+trans-tetradec-2-enoyl-CoA(4-) = > (S)-3-Hydroxytetradecanoyl-CoA
3354,"957 , 958",dATP = > 
3355,"6222 , 6223","proton+Malonyl-CoA+linoleic coenzyme A = > carbon dioxide+Coenzyme A+3-oxoeicosa-cis,cis-11,14-dienoyl-CoA"
3356,7018,O2+Nicotinamide adenine dinucleotide phosphate - reduced+Hexadecanoate (n-C16:0) = > Water+Nicotinamide adenine dinucleotide phosphate+w-hydroxypalmiticacid
3357,5775,"Adrenaline+formaldehyde <  = > Water+proton+N-methyl-4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline"
3358,5008,2-Hydroxybutyrate+(S)-lactate <  = > 2-Hydroxybutyrate+(S)-lactate
3359,7236,2Sodium+Chloride+L-proline = > 2Sodium+Chloride+L-proline
3360,1818,(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1+GDP-L-fucose(2-) = > proton+Type IIIH glycolipid+GDP
3361,5608,proton+estrone+Nicotinamide adenine dinucleotide phosphate - reduced+O2 = > Water+Nicotinamide adenine dinucleotide phosphate+2-Hydroxyestrone
3362,5245,Bicarbonate+Reduced glutathione+prostaglandin-f1alpha <  = > Bicarbonate+Reduced glutathione+prostaglandin-f1alpha
3363,2315,"Hydrogen peroxide+3-iodo-L-tyrosine+3,5-diiodo-L-tyrosine = > 2Water+2-aminoacrylic acid+3,3',5-triiodo-L-thyronine"
3364,1220,4-nitrophenolate <  = > 
3365,2880,"O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+(24S)-24-hydroxycholesterol = > Water+Nicotinamide adenine dinucleotide phosphate+(24S)-7alpha,24-dihydroxycholesterol"
3366,728,UDP-N-acetyl-D-galactosamine(2-)+Tn antigen = > proton+UDP+Core 7
3367,6144,"Nicotinamide adenine dinucleotide+3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA"
3368,"167 , 168",2Acetyl-CoA <  = > Coenzyme A+Acetoacetyl-CoA
3369,"991 , 992","2,6 dimethylheptanoyl carnitine <  = > 2,6 dimethylheptanoyl carnitine"
3370,6840,L-Carnitine+3-hydroxyhexadecanoylcoa <  = > Coenzyme A+3-hydroxyhexadecanoylcarnitine
3371,"4687 , 4813",Sodium+L-methionine+L-homoserine = > Sodium+L-methionine+L-homoserine
3372,7215,5-Methyltetrahydrofolate = > 5-Methyltetrahydrofolate
3373,453,2proton+2Nicotinamide adenine dinucleotide phosphate - reduced+2Flavin adenine dinucleotide reduced+adrenyl coenzyme A = > 2Nicotinamide adenine dinucleotide phosphate+2Flavin adenine dinucleotide oxidized+1.375R group 2 Coenzyme A
3374,2476,"(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog = > (alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog"
3375,4956,Ornithine+L-tyrosine = > Ornithine+L-tyrosine
3376,3183,R total 2 coenzyme A+retinol = > Coenzyme A+fatty acid retinol
3377,4538,L-glutamine+L-leucine <  = > L-glutamine+L-leucine
3378,3574,ATP+D-Glyceraldehyde = > ADP+proton+Glyceraldehyde 3-phosphate
3379,6786,alpha-CEHC-glucuronide <  = > 
3380,"6049 , 6052","ATP+1-phosphatidyl-1D-myo-inositol 3-phosphate(3-) <  = > ADP+proton+1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)"
3381,7223,Ornithine+L-leucine = > Ornithine+L-leucine
3382,1983,10-formyltetrahydrofolate-[Glu](5)+4Water = > 10-Formyltetrahydrofolate+4L-glutamate(1-)
3383,4942,L-cysteine+L-argininium(1+) = > L-cysteine+L-argininium(1+)
3384,2763,2Sodium+Norepinephrine <  = > 2Sodium+Norepinephrine
3385,4866,Sodium+L-tryptophan+L-histidine = > Sodium+L-histidine+L-tryptophan
3386,5164,Bicarbonate+leukotriene E4(1-)+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+leukotriene E4(1-)+S-glutathionyl-2-4-dinitrobenzene
3387,5157,Bicarbonate+leukotriene A4(1-)+glutathionyl-leuc4 <  = > Bicarbonate+leukotriene A4(1-)+glutathionyl-leuc4
3388,451,arachidyl coenzyme A = > 1.25R group 2 Coenzyme A
3389,258,proton+acetoacetate = > carbon dioxide+acetone
3390,"6606 , 6607",O2+20-CoA-20-oxo-leukotriene B4 = > Hydrogen peroxide+18E-20-oxo-20-CoA-LTB4
3391,1532,de-Fuc form of PA6 <  = > 
3392,7052,"3,7,10,13,16,19-docosahexenoylcoa = > 2,7,10,13,16,19-docosahexenoylcoa"
3393,7213,2Sodium+Chloride+L-methionine = > 2Sodium+L-methionine+Chloride
3394,3279,"keratan sulfate II biosynthesis, precursor 10+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+adenosine 3',5'-bismonophosphate(4-)+keratan sulfate II (core 4-linked)"
3395,"5885 , 5886",proton+Hydrogen peroxide+Chloride <  = > Water+hypochlorous acid
3396,7141,ATP+Coenzyme A+suberic acid = > AMP+Diphosphate+suberylcoa
3397,"4052 , 4053",Nicotinamide adenine dinucleotide+(S)-3-Hydroxyhexadecanoyl-CoA = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxopalmitoyl-CoA(4-)
3398,6703,Plasminogen <  = > 
3399,"744 , 995 , 6874","4,8-dimethylnonanoyl carnitine <  = > 4,8-dimethylnonanoyl carnitine"
3400,252,acetate <  = > acetate
3401,5380,L-homoserine <  = > L-homoserine
3402,4072,Nicotinamide adenine dinucleotide phosphate+Decanoyl-CoA (n-C10:0CoA) <  = > proton+Nicotinamide adenine dinucleotide phosphate - reduced+trans-Dec-2-enoyl-CoA
3403,5995,proton+L-ascorbate+10-hydroperoxy-H4-neuroprostane <  = > Water+dehydroascorbide(1-)+10-hydroxy-E4-neuroprostane
3404,1292,butyrate <  = > 
3405,5159,Bicarbonate+leukotriene A4(1-)+S-glutathionyl-ethacrynic-acid <  = > Bicarbonate+leukotriene A4(1-)+S-glutathionyl-ethacrynic-acid
3406,5598,"Water+O2+N(1),N(12)-diacetylsperminium(2+) = > Hydrogen peroxide+N(1)-acetylspermidinium(2+)+acetamidopropanal"
3407,6773,N-acetyl-seryl-aspartate <  = > 
3408,2554,"ATP+1D-myo-inositol 1,4,5,6-tetrakisphosphate(8-) = > proton+ADP+myo-inositol 1,3,4,5,6-pentakisphosphate(10-)"
3409,5833,ubiquinone-10+alpha-tocopheryl hydroquinone <  = > Ubiquinol-10+alpha-tocopheryl quinone
3410,1348,hydroxylated ebastine <  = > 
3411,"5647 , 5648","O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol = > Water+Nicotinamide adenine dinucleotide phosphate+5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol"
3412,"139 , 140","2Water+(alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine = > 2D-Mannose+beta-1,4-mannose-N-acetylglucosamine"
3413,6971,"Nicotinamide adenine dinucleotide+Coenzyme A+O2+Water+4,8,12-trimethyl tridecanoylcoa = > proton+Nicotinamide adenine dinucleotide - reduced+Acetyl-CoA+Hydrogen peroxide+2,6,10-trimethyl undecanoylcoa"
3414,7373,"2proton+Nicotinamide adenine dinucleotide phosphate - reduced+5,10-Methylenetetrahydrofolate = > Nicotinamide adenine dinucleotide phosphate+5-Methyltetrahydrofolate"
3415,3379,galactosyl glucosyl ceramide+CMP-N-acetyl-beta-neuraminate(2-) = > proton+CMP+alpha-N-acetylneuraminosyl-(2-> 3)-beta-D-galactosyl-(1-> 4)-beta-D-glucosylceramide(1-)
3416,1434,potassium <  = > 
3417,"4683 , 4763",Sodium+L-methionine+L-proline = > Sodium+L-methionine+L-proline
3418,"4263 , 4264",L-tyrosine = > L-tyrosine
3419,6894,3-hydroxydodecanoylcarnitine <  = > 
3420,2537,Water+(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) = > D-glucose+(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
3421,2606,methylglyoxal = > methylglyoxal
3422,1593,omega hydroxy dodecanoate (n-C12:0) <  = > 
3423,331,3Water+reducing GlcNAc removed form of n2m2nmasn (w/o peptide) = > (alpha-D-mannosyl)2-beta-D-mannosyl-N-acetylglucosamine+3N-acetyl-D-glucosamine
3424,3268,"Water+chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), free chain <  = > proton+sulfate+chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1"
3425,944,Coenzyme A+dihomo-gamma-linolenyl carnitine = > L-Carnitine+dihomo-gamma-linolenyl coenzyme A
3426,"828 , 831",CTP+dCMP <  = > CDP+dCDP
3427,2431,gamma-linolenyl carnitine = > gamma-linolenyl carnitine
3428,6905,"3-hydroxy trans5,8tetradecadienoyl carnitine <  = > "
3429,1775,"ATP+5,6,7,8-Tetrahydrofolate+Formate <  = > 10-Formyltetrahydrofolate+ADP+hydrogenphosphate"
3430,2951,3S-Adenosyl-L-methionine+phosphatidylethanolamine = > 3proton+3S-Adenosyl-L-homocysteine+Phosphatidylcholine
3431,70,Nicotinamide adenine dinucleotide+3-hydroxypropionate <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxopropanoate
3432,1109,O2+Water+D-ornithinium(1+) = > Hydrogen peroxide+Ammonium+5-amino-2-oxopentanoic acid
3433,186,ATP+Coenzyme A+propionate = > ADP+hydrogenphosphate+Propanoyl-CoA
3434,1030,dGDP+dUTP = > dGDP+dUTP
3435,1352,17beta-estradiol 3-glucosiduronic acid <  = > 
3436,3797,Water+2-oxoglutaramate = > Ammonium+2-Oxoglutarate
3437,"130 , 131",6 beta hydroxy testosterone <  = > 6 beta hydroxy testosterone
3438,"4308 , 4461",proton+2-Oxobutanoate = > proton+2-Oxobutanoate
3439,7012,Coenzyme A+ATP+phytanate = > AMP+Diphosphate+phytanoyl-CoA(4-)
3440,1169,"Water+glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein) = > glucose-1,3-mannose oligosaccharide+(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)"
3441,2017,"glycogen, structure 1 (glycogenin-11[1,4-Glc]) = > glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})"
3442,1764,10-formyltetrahydrofolate-[Glu](6)+L-glutamate(1-)+ATP = > 10-formyltetrahydrofolate-[Glu](7)+proton+ADP+hydrogenphosphate
3443,"2912 , 7379",Water+Pantetheine 4'-phosphate = > hydrogenphosphate+pantetheine
3444,7225,Phosphatidylcholine = > Phosphatidylcholine
3445,1085,"0.1Dolichyl beta-D-glucosyl phosphate, human uterine homolog+0.1(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog = > proton+0.1dolichyl phosphate(2-)+0.1(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog"
3446,"3111 , 3112 , 3120",phosphatidylserine <  = > phosphatidylserine
3447,3339,"8Coenzyme A+73alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA+2Water+3carbon dioxide = > 7Chenodeoxyglycocholoyl-CoA+8Propanoyl-CoA"
3448,2016,Water+galactosyl glucosyl ceramide = > D-Galactose+D-glucosyl-N-acylsphingosine
3449,"5878 , 5879",O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+Diazepam = > Water+Nicotinamide adenine dinucleotide phosphate+formaldehyde+Nordazepam
3450,3261,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate+chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3 = > proton+chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan+adenosine 3',5'-bismonophosphate(4-)"
3451,"2377 , 2378",Lactose = > Lactose
3452,"1745 , 1746 , 1747",Formate <  = > Formate
3453,1398,"glycogen, structure 5 (glycogenin-2[1,4-Glc]) <  = > "
3454,5911,Water+melatonin <  = > proton+melatonin radical
3455,3674,ATP+dUMP <  = > ADP+dUDP
3456,2094,Acetyl-CoA+Glycine <  = > Coenzyme A+L-2-amino-3-oxobutanoic acid
3457,77,Water+Nicotinamide adenine dinucleotide+3-Methoxy-4-hydroxyphenylglycolaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+3-Methoxy-4-hydroxymandelate
3458,"394 , 395",Water+L-cysteinylglycine = > L-cysteine+Glycine
3459,4293,ApoC1 = > ApoC1
3460,7432,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide <  = > 
3461,6730,prostaglandin-b2 <  = > 
3462,4392,49Water+49ATP+ApoC3 = > 49ADP+49hydrogenphosphate+5L-glutamate(1-)+7L-aspartate(1-)+15L-alanine+6L-glutamine+3Glycine+12L-serine+5L-threonine+6L-lysinium(1+)+4L-argininium(1+)+3L-methionine+L-histidine+2L-tyrosine+11L-leucine+3L-tryptophan+4L-phenylalanine+3L-proline+9L-valine
3463,7191,proton+Glycylsarcosine = > proton+Glycylsarcosine
3464,89,"Water+O2+Norepinephrine = > Hydrogen peroxide+Ammonium+3,4-Dihydroxymandelaldehyde"
3465,6757,apelin (1-12) <  = > 
3466,1980,L-glutamine+D-Fructose 6-phosphate = > L-glutamate(1-)+D-Glucosamine 6-phosphate
3467,3498,"tetracosapentaenoyl coenzyme A, n-3 <  = > tetracosapentaenoyl coenzyme A, n-3"
3468,649,ATP+N-acylsphingosine = > ADP+proton+ceramide 1-phosphate(2-)
3469,1018,dCDP+dGDP = > dGDP+dCDP
3470,2548,"ATP+myo-inositol 1,3,4,6-tetrakisphosphate(8-) = > proton+ADP+myo-inositol 1,3,4,5,6-pentakisphosphate(10-)"
3471,5875,ATP+Bicarbonate+2-methylcrotonoyl-CoA(4-) <  = > proton+ADP+hydrogenphosphate+2-methylglutaconyl-CoA
3472,3632,N-acylsphingosine+UDPglucose = > proton+D-glucosyl-N-acylsphingosine+UDP
3473,5218,Bicarbonate+prostaglandin H2(1-)+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+prostaglandin H2(1-)+S-glutathionyl-2-4-dinitrobenzene
3474,1405,GT1a <  = > 
3475,4922,L-lysinium(1+)+L-methionine = > L-lysinium(1+)+L-methionine
3476,3381,glycophosphatidylinositol (GPI)-anchored protein precursor <  = > 
3477,4556,L-methionine+L-tryptophan <  = > L-methionine+L-tryptophan
3478,5230,Bicarbonate+Reduced glutathione+20-hydroxy-arachidonate <  = > Bicarbonate+Reduced glutathione+20-hydroxy-arachidonate
3479,"2173 , 2174",Water+carbon dioxide <  = > proton+Bicarbonate
3480,1906,"Water+keratan sulfate I, degradation product 11 = > D-Galactose+keratan sulfate I, degradation product 12"
3481,7058,Nicotinamide adenine dinucleotide+Coenzyme A+O2+Water+lignocericyl coenzyme A = > proton+Nicotinamide adenine dinucleotide - reduced+Acetyl-CoA+Hydrogen peroxide+docosanoylcoa
3482,19,1-piperideine-2-carboxylate+proton+Nicotinamide adenine dinucleotide - reduced = > L-pipecolic acid+Nicotinamide adenine dinucleotide
3483,874,Deoxycytidine <  = > Deoxycytidine
3484,"7370 , 7436",(S)-malate(2-) <  = > (S)-malate(2-)
3485,1447,leukotriene E4(1-) <  = > 
3486,7182,proton+L-glutamine+L-argininium(1+) = > proton+L-glutamine+L-argininium(1+)
3487,7084,Water+2Nicotinamide adenine dinucleotide+w-hydroxydecanoicacid = > 3proton+2Nicotinamide adenine dinucleotide - reduced+sebacicacid
3488,6448,"O2+9,10-12,13-diepoxy-octadecanoate = > 1-hydroperoxy-8-carboxyoctyl 3,4-epoxynon-(2E)-enyl ether"
3489,1351,estradiol <  = > 
3490,4107,"14-demethyllanosterol+Nicotinamide adenine dinucleotide phosphate <  = > proton+4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol+Nicotinamide adenine dinucleotide phosphate - reduced"
3491,3946,"Water+5,10-Methenyltetrahydrofolate = > proton+5-formyltetrahydrofolate(2-)"
3492,3335,Nicotinamide adenine dinucleotide+D-glucitol = > proton+Nicotinamide adenine dinucleotide - reduced+D-Fructose
3493,"1665 , 1666 , 4436",formaldehyde <  = > formaldehyde
3494,"6160 , 6161","proton+Malonyl-CoA+stearidonoyl-CoA = > carbon dioxide+Coenzyme A+3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA"
3495,4551,L-asparagine+L-serine <  = > L-asparagine+L-serine
3496,6700,Xanthurenic acid <  = > 
3497,7183,Water+Glycyl-glycine <  = > 2Glycine
3498,6735,prostaglandin-e3 <  = > 
3499,3475,O2+2trans-4-coumarate = > 2trans-caffeate
3500,2536,Water+(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) = > D-glucose+(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)
3501,1567,"timnodonic acid C20:5, n-3 <  = > "
3502,6741,Coenzyme A <  = > 
3503,4305,2-Oxoglutarate+Isocitrate <  = > Isocitrate+2-Oxoglutarate
3504,"2371 , 7368",Water+Coenzyme A = > hydrogenphosphate+Dephospho-CoA
3505,3341,Water+Se-Adenosylselenohomocysteine = > Adenosine+Selenohomocysteine
3506,5715,S-Adenosyl-L-methionine+(-)-Salsolinol = > proton+S-Adenosyl-L-homocysteine+(-)-Salsoline
3507,3831,proton+GTP+D-Mannose 1-phosphate <  = > Diphosphate+GDP-alpha-D-mannose(2-)
3508,783,O2+4Ferrocytochrome C = > 4proton+2Water+4Ferricytochrome c
3509,"3026 , 3027",Water+1-phosphatidyl-1D-myo-inositol(1-) = > proton+diglyceride+1D-myo-inositol 1-phosphate(2-)
3510,2488,hydrogenphosphate+(S)-malate(2-) <  = > hydrogenphosphate+(S)-malate(2-)
